Year,BOM_id,Movie,W_01,W_02,W_03,W_04,W_05,W_06,W_07,W_08,W_09,W_10,W_11,W_12,W_13,W_14,W_15,W_16,W_17,W_18,W_19,W_20,W_21,W_22,W_23,W_24,W_25,W_26,W_27,W_28,W_29,W_30,W_31,W_32,W_33,W_34,W_35,W_36,W_37,W_38,W_39,W_40,W_41,W_42,W_43,W_44,W_45,W_46,W_47,W_48,W_49,W_50,W_51,W_52,T_01,T_02,T_03,T_04,T_05,T_06,T_07,T_08,T_09,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52
16,theshallows,The Shallows,26251647,14773632,7369810,4593036,957529,273093,61823,165296,104534,286958,153993,64356,45895,22441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26251647,41025279,48395089,52988125,53945654,54218747,54280570,54445866,54550400,54837358,54991351,55055707,55101602,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043,55124043
16,assassinscreed,Assassin's Creed,7492398,23551120,14662265,5797858,1979315,451807,269501,191468,133680,75808,28924,13804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492398,31043518,45705783,51503641,53482956,53934763,54204264,54395732,54529412,54605220,54634144,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948,54647948
16,13hoursthesecretsoldiersofbenghazi,13 Hours: The Secret Soldiers of Benghazi,23733429,12840416,8318747,4054423,2128663,879538,413278,219360,168395,96970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23733429,36573845,44892592,48947015,51075678,51955216,52368494,52587854,52756249,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219,52853219
16,huntsman,The Huntsman: Winter's War,24596025,12187595,5175630,3519440,1652055,537215,198610,136445,94275,96505,74245,82640,27050,11365,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24596025,36783620,41959250,45478690,47130745,47667960,47866570,48003015,48097290,48193795,48268040,48350680,48377730,48389095,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190,48390190
16,manchesterbythesea,Manchester by the Sea,401639,1658304,3110258,4690104,6854811,7509535,7115706,4053493,2554646,1565643,2960674,1925175,1080284,914141,690019,380330,128077,54655,26049,6025,12670,2464,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401639,2059943,5170201,9860305,16715116,24224651,31340357,35161778,37948496,39514139,42474813,44399988,45480272,46394413,47084432,47464762,47592839,47647494,47673543,47682331,47692238,47694702,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371,47695371
16,howtobesingle,How to Be Single,23543633,10927233,6732599,2981312,1365945,584971,342562,251146,114112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23543633,34470866,41203465,44184777,45550722,46135693,46478255,46729401,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513,46843513
16,armsandthedudes,War Dogs,20502687,10010273,7261758,2875467,1450003,541794,174137,156531,61873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20502687,30512960,37774718,40650185,42100188,42641982,42816119,42972650,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523,43034523
16,moneymonster,Money Monster,20023647,9628579,6787184,2629260,1018891,350003,163508,200884,121295,56457,20362,12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20023647,29652226,36439410,39068670,40087561,40437564,40601072,40801956,40923251,40979708,41000070,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075,41012075
16,nerve,Nerve,6051287,15937507,8459601,4154670,1675229,670729,980713,177957,247816,144930,83187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6051287,21988794,30448395,34603065,36278294,36949023,37929736,38107693,38355509,38500439,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626,38583626
16,niceguys,The Nice Guys,15363672,10237178,4941342,2821904,1221735,632116,473267,292329,162761,78702,36757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15363672,25600850,30542192,33364096,34585831,35217947,35691214,35983543,36146304,36225006,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763,36261763
16,dirtygrandpa,Dirty Grandpa,15246010,10093743,5551167,2965553,965468,417584,204570,149018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15246010,25339753,30890920,33856473,34821941,35239525,35444095,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113,35593113
16,5thwave,The 5th Wave,13188149,8777051,4854170,3824496,1600936,1033419,465336,280157,167402,103820,171931,122130,79667,74220,70687,51902,35917,15397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13188149,21965200,26819370,30643866,32244802,33278221,33743557,34023714,34191116,34294936,34466867,34588997,34668664,34742884,34813571,34865473,34901390,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787,34916787
16,mothersday,Mother's Day,11719690,13778430,4675602,1710221,382651,155917,70348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11719690,25498120,30173722,31883943,32266594,32422511,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859,32492859
16,godsofegypt,Gods of Egypt,17848320,6964569,3569887,1563593,426813,170573,244630,129668,113984,77395,44032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17848320,24812889,28382776,29946369,30373182,30543755,30788385,30918053,31032037,31109432,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464,31153464
16,hailcaesar,"Hail, Caesar!",14764970,8748175,3659665,1627580,595505,418975,265355,150000,82890,62210,28895,18185,17900,12695,8795,16110,11440,3210,2560,360,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14764970,23513145,27172810,28800390,29395895,29814870,30080225,30230225,30313115,30375325,30404220,30422405,30440305,30453000,30461795,30477905,30489345,30492555,30495115,30495475,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085,30498085
16,zoolander2,Zoolander 2,18218011,6892458,2843998,483571,257766,123027,29862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18218011,25110469,27954467,28438038,28695804,28818831,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693,28848693
16,finesthours,The Finest Hours,13665660,6862186,3935423,1456590,586822,345618,248819,264837,132626,70977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13665660,20527846,24463269,25919859,26506681,26852299,27101118,27365955,27498581,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558,27569558
16,hellorhighwater,Hell or High Water,877687,3961412,5312534,7072101,3576797,2939896,1521699,702316,360243,240087,126961,83868,132596,99647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877687,4839099,10151633,17223734,20800531,23740427,25262126,25964442,26324685,26564772,26691733,26775601,26908197,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844,27007844
16,benhur2016,Ben-Hur (2016),15022877,6485262,3493155,808525,335344,187119,78195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15022877,21508139,25001294,25809819,26145163,26332282,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477,26410477
16,bridgetjonessbaby,Bridget Jones's Baby,11937675,6714060,3308960,1289890,524555,225065,139600,60235,35450,11710,2480,1410,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11937675,18651735,21960695,23250585,23775140,24000205,24139805,24200040,24235490,24247200,24249680,24251090,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420,24252420
16,pixar2015,Finding Dory,213317902,117031700,71879641,32235207,18514669,11813811,7121711,3498419,2116104,1439481,952424,3210008,508315,358294,249427,187455,470013,359821,282034,184990,201583,180407,119639,51518,10988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213317902,330349602,402229243,434464450,452979119,464792930,471914641,475413060,477529164,478968645,479921069,483131077,483639392,483997686,484247113,484434568,484904581,485264402,485546436,485731426,485933009,486113416,486233055,486284573,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561,486295561
16,illumination2015,The Secret Life of Pets,152587865,78790880,46589000,30051035,19083295,13849955,8508975,5546485,5290285,1858585,1482340,847500,562735,483020,351175,368905,284735,362855,373355,375270,258775,148595,111160,109755,107795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152587865,231378745,277967745,308018780,327102075,340952030,349461005,355007490,360297775,362156360,363638700,364486200,365048935,365531955,365883130,366252035,366536770,366899625,367272980,367648250,367907025,368055620,368166780,368276535,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330,368384330
16,deadpool2016,Deadpool,180394887,73744122,40619123,22519293,15663958,11532583,7134968,4715805,2788510,1338694,942432,567891,355913,279995,183479,192081,68577,28398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180394887,254139009,294758132,317277425,332941383,344473966,351608934,356324739,359113249,360451943,361394375,361962266,362318179,362598174,362781653,362973734,363042311,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709,363070709
16,superman2015,Batman v Superman: Dawn of Justice,209072793,64177749,29051188,11679873,7340990,4882540,1474110,737776,426906,775848,435468,304953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209072793,273250542,302301730,313981603,321322593,326205133,327679243,328417019,328843925,329619773,330055241,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194,330360194
16,illumination2016,Sing,20612640,102988850,70198155,25415875,21109675,10866180,7635105,4878515,2226110,1241885,611350,517360,736650,439960,310885,228815,149320,84990,38400,38325,66380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20612640,123601490,193799645,219215520,240325195,251191375,258826480,263704995,265931105,267172990,267784340,268301700,269038350,269478310,269789195,270018010,270167330,270252320,270290720,270329045,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425,270395425
16,fantasticbeasts,Fantastic Beasts and Where To Find Them,110927553,54034850,23563500,14125192,8654156,8709543,7241779,2614752,1406667,575230,375297,224052,475167,403839,220018,166964,150382,116932,51702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110927553,164962403,188525903,202651095,211305251,220014794,227256573,229871325,231277992,231853222,232228519,232452571,232927738,233331577,233551595,233718559,233868941,233985873,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575,234037575
16,hiddenfigures,Hidden Figures,1466395,1487783,31428922,33605651,22032943,19280401,14150155,12039580,11448974,7999635,5159747,3958883,2202803,1128801,620391,391433,245017,258099,121069,92449,99740,75959,28983,13839,2922,3365,2833,6469,10282,9120,1340,712,553,3198,250,350,1765,125,4250,536,1282,220283,0,0,0,0,0,0,0,0,0,0,1466395,2954178,34383100,67988751,90021694,109302095,123452250,135491830,146940804,154940439,160100186,164059069,166261872,167390673,168011064,168402497,168647514,168905613,169026682,169119131,169218871,169294830,169323813,169337652,169340574,169343939,169346772,169353241,169363523,169372643,169373983,169374695,169375247,169378446,169378696,169379046,169380811,169380936,169385186,169385722,169387004,169607287,169607287,169607287,169607287,169607287,169607287,169607287,169607287,169607287,169607287,169607287
16,startrek2016,Star Trek Beyond,81720378,35980986,15178585,10051421,5698679,3213273,3802305,1288059,856397,428350,307572,197929,124406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81720378,117701364,132879949,142931370,148630049,151843322,155645627,156933686,157790083,158218433,158526005,158723934,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340,158848340
16,trolls,Trolls,58964315,39750218,26043909,12013003,5608559,3675933,2210221,1400470,1180899,555164,639148,410995,350366,279210,203613,139172,70795,46562,107096,35252,22164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58964315,98714533,124758442,136771445,142380004,146055937,148266158,149666628,150847527,151402691,152041839,152452834,152803200,153082410,153286023,153425195,153495990,153542552,153649648,153684900,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064,153707064
16,kungfupanda3,Kung Fu Panda 3,48050957,26211430,30342197,14850775,10851474,4451035,2655646,1441543,948156,704400,533224,339358,343142,322613,237458,248064,303897,378388,103171,63273,42490,44906,30033,20221,10768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48050957,74262387,104604584,119455359,130306833,134757868,137413515,138855057,139803213,140507613,141040837,141380195,141723337,142045950,142283408,142531472,142835369,143213757,143316928,143380201,143422691,143467597,143497630,143517851,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619,143528619
16,centralintelligence,Central Intelligence,50932458,28504616,20763264,12007965,8109860,4074850,1324738,532666,582563,358239,249652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50932458,79437074,100200338,112208303,120318163,124393013,125717751,126250417,126832980,127191219,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871,127440871
16,sully,Sully,48541351,30022096,18424016,11227969,7196205,3952253,2054075,1342254,724840,462178,265580,295360,173658,107176,75228,79694,72254,23635,19427,10784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48541351,78563447,96987463,108215432,115411637,119363890,121417965,122760219,123485059,123947237,124212817,124508177,124681835,124789011,124864239,124943933,125016187,125039822,125059249,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033,125070033
16,angrybirds,The Angry Birds Movie,47653309,29249417,14566897,10021224,2988946,887821,568802,319475,203535,404611,264254,169593,124954,44718,21161,7210,13439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47653309,76902726,91469623,101490847,104479793,105367614,105936416,106255891,106459426,106864037,107128291,107297884,107422838,107467556,107488717,107495927,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366,107509366
16,conjuring2,The Conjuring 2,56175086,23026348,12232104,6194794,2623329,1306211,389952,268595,145623,78288,29678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56175086,79201434,91433538,97628332,100251661,101557872,101947824,102216419,102362042,102440330,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008,102470008
16,passengers2016,Passengers (2016),7325201,37778412,26989430,12286688,7853457,3058029,1239653,1219695,371175,587668,351340,184456,163307,80709,421316,57489,40540,6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7325201,45103613,72093043,84379731,92233188,95291217,96530870,97750565,98121740,98709408,99060748,99245204,99408511,99489220,99910536,99968025,100008565,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699,100014699
16,themagnificentseven,The Magnificent Seven (2016),45905901,20859492,12862169,7115805,3142159,1900503,630393,291382,300424,185613,107141,60229,33921,17497,20026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45905901,66765393,79627562,86743367,89885526,91786029,92416422,92707804,93008228,93193841,93300982,93361211,93395132,93412629,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655,93432655
16,dontbreathe,Don't Breathe,35423952,23199206,11105623,7582027,5049129,3211418,1928831,898772,247175,322315,55184,36067,17663,9191,67269,45325,18728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35423952,58623158,69728781,77310808,82359937,85571355,87500186,88398958,88646133,88968448,89023632,89059699,89077362,89086553,89153822,89199147,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875,89217875
16,theaccountant,The Accountant,33895381,18886791,12126022,8247561,5981263,3029356,1329096,1046701,622282,240990,332426,329778,192398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33895381,52782172,64908194,73155755,79137018,82166374,83495470,84542171,85164453,85405443,85737869,86067647,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045,86260045
